season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2013,BLT,WR,,80,RES,Brandon Stokley,Brandon,Stokley,1976-06-23,72,194,,00-0015754,1858,29c9a73e-f66f-437d-8dce-3cbc76aee835,,1214,498,StokBr00,,,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u28x9vmd7ca8k2qnakua",,14,REG,A01,Brandon,STO309337,,32005354-4f30-9337-17bc-467ac487a2dc,1999,1999,BLT,105
2013,IND,K,,4,ACT,Adam Vinatieri,Adam,Vinatieri,1972-12-28,72,208,South Dakota State,00-0016919,1097,9ecf8040-10f9-4a5c-92da-1b4d77bd6760,3727,395,226,,3258,120,17,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/imfj1hl4kob4jof8hcwa",,19,DIV,A01,Adam,VIN196019,21213,32005649-4e19-6019-e626-0b58f9aa81e1,1996,1996,,
2013,OAK,FS,,24,ACT,Charles Woodson,Charles,Woodson,1976-10-07,73,210,Michigan,00-0018227,,,,,,,,,15,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gohbupnj3mhletq96zzu",,17,REG,A01,Charles,WOO661523,23449,3200574f-4f66-1523-6494-7f8d7d48fff1,1998,1998,OAK,4
2013,DAL,G,,64,RES,Brian Waters,Brian,Waters,1977-02-18,75,320,,00-0018584,,,,,,,,,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s5nloiclepxisxuwct3v",,8,REG,A01,Brian,WAT054642,,32005741-5405-4642-de8c-4944824ef4c7,1999,1999,,
2013,JAX,C,,63,ACT,Brad Meester,Brad,Meester,1977-03-23,75,292,,00-0018956,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rixo5b33kqy0mj22fdpa",,17,REG,A01,Brad,MEE705650,,32004d45-4570-5650-9fde-3f0978559238,2000,2000,JAX,60
2013,DEN,MLB,,51,ACT,Paris Lenon,Paris,Lenon,1977-11-26,74,240,,00-0019104,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pixcrjwdcubxdawxqjhx",,21,SB,A01,Paris,LEN394692,,32004c45-4e39-4692-91d0-59bee5c9eafc,2000,2000,,
2013,TB,K,,4,ACT,Rian Lindell,Rian,Lindell,1977-01-20,75,227,,00-0019310,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypvrnjz62aexe25wctli",,17,REG,A01,Rian,LIN159090,,32004c49-4e15-9090-7978-864b4c1f28bf,2000,2000,,
2013,ARZ,LS,,82,ACT,Mike Leach,Mike,Leach,1976-10-18,74,235,William & Mary,00-0019435,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilrirkvxmxbeedplpjhm",,17,REG,A01,Mike,LEA091822,26080,32004c45-4109-1822-bb13-3388defe5a21,2000,2000,,
2013,PIT,K,,17,ACT,Shayne Graham,Shayne,Graham,1977-12-09,72,210,,00-0019536,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nntaad0gtphxh3qe4l4o",,2,REG,I01,Shayne,GRA217171,,32004752-4121-7171-4b31-b84625809e98,2000,2000,,
2013,NO,K,,3,ACT,Shayne Graham,Shayne,Graham,1977-12-09,72,210,,00-0019536,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nntaad0gtphxh3qe4l4o",,19,DIV,A01,Shayne,GRA217171,,32004752-4121-7171-4b31-b84625809e98,2000,2000,,
2013,ARZ,OLB,,55,ACT,John Abraham,John,Abraham,1978-05-06,76,263,,00-0019546,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xy04q7bt6hiatezp83t6",,17,REG,A01,John,ABR073003,,32004142-5207-3003-86cc-4d8433464ae2,2000,2000,NYJ,13
2013,NE,QB,,12,ACT,Tom Brady,Tom,Brady,1977-08-03,76,225,Michigan,00-0019596,2330,41c44740-d0f6-44ab-8347-3b5d515e5ecf,5228,1350,698,BradTo00,4314,167,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",,20,CON,A01,Tom,BRA371156,25511,32004252-4137-1156-7ed0-8b9e44948f13,2000,2000,NE,199
2013,OAK,K,,11,ACT,Sebastian Janikowski,Sebastian,Janikowski,1978-03-02,73,258,Florida State,00-0019646,2148,480277d1-47c9-44df-969e-038a84cd0fea,5046,1299,595,janikseb01,3253,118,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zvm3ux5uvwxdfqwd0w",,17,REG,A01,Sebastian,JAN400354,25326,32004a41-4e40-0354-af49-976718aaf8be,2000,2000,OAK,17
2013,HST,P,,9,ACT,Shane Lechler,Edward,Lechler,1976-08-07,74,237,Texas A&M,00-0019714,2273,c4b15bec-4adf-444a-bda1-5a07ade70abf,5171,7123,673,LechSh20,7606,307,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/we3oe5jqnrb4ag3d4pqu",,17,REG,A01,Shane,LEC090322,25451,32004c45-4309-0322-4493-968eaa2c1214,2000,2000,OAK,142
2013,ARZ,K,,4,ACT,Jay Feely,Thomas,Feely,1976-05-23,70,208,,00-0019770,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ncfkhjulzxlddszqfm2u",,17,REG,A01,Jay,FEE461435,,32004645-4546-1435-37cc-652b8c8591a5,2001,2001,,
2013,PHI,QB,,7,ACT,Michael Vick,Michael,Vick,1980-06-26,72,215,Virginia Tech,00-0020245,2549,b797d6fa-1520-4b3d-a212-157afd4a3bd0,5448,2193,773,,9447,461,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hrg4riwhpjbijfovsjrk",,18,WC,A01,Michael,VIC311467,26219,32005649-4331-1467-814d-d41e76f507d4,2001,2001,ATL,1
2013,CHI,C,,63,ACT,Roberto Garza,Roberto,Garza,1979-03-26,74,310,,00-0020260,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/izwsldfqkanajfzg6966",,17,REG,A01,Roberto,GAR798176,,32004741-5279-8176-ac0e-01679c92e82c,2001,2001,ATL,99
2013,CAR,WR,,89,ACT,Steve Smith,Stevonne,Smith,1979-05-12,69,185,Utah,00-0020337,2622,a69419b7-3cdc-48b9-b3a3-c50f2bf4e6f1,5521,2263,837,SmitSt01,4358,169,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k23e0b8cto93he9rt0zc",,19,DIV,A01,Steve,SMI733120,26294,3200534d-4973-3120-1f76-7eb0862a9e02,2001,2001,CAR,74
2013,DET,C,,51,ACT,Dominic Raiola,Dominic,Raiola,1978-12-30,73,295,,00-0020445,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/acgwcsrpwwvaa813c6mv",,17,REG,A01,Dominic,RAI733513,,32005241-4973-3513-d52c-af59ebb61ee1,2001,2001,DET,50
2013,NE,DE,,96,ACT,Andre Carter,Rubin,Carter,1979-05-12,76,260,,00-0020489,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r8gnes3ixusv8ywzudhb",,20,CON,A01,Andre,CAR609667,,32004341-5260-9667-c6a2-bcb9cf437030,2001,2001,SF,7
2013,WAS,WR,,89,ACT,Santana Moss,Santana,Moss,1979-06-01,70,189,,00-0020494,2564,8cef3644-bd81-4645-b5d0-0a15ea8d6548,,2207,786,MossSa00,1944,69,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tbjwt4mvnoev73qqfxcz",,17,REG,A01,Santana,MOS717844,,32004d4f-5371-7844-7092-ee2ca43b1c25,2001,2001,NYJ,16
2013,IND,WR,,87,RES,Reggie Wayne,Reggie,Wayne,1978-11-17,72,200,,00-0020498,2578,94fc7e6c-8c37-4713-abef-68154ac41d06,5477,2221,800,WaynRe00,5002,194,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xcs1zrjpz03nualfwfts",,7,REG,A01,Reggie,WAY456953,,32005741-5945-6953-cf32-fadc99f21889,2001,2001,IND,30
2013,GB,NT,,79,ACT,Ryan Pickett,Ryan,Pickett,1979-10-08,74,340,,00-0020515,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gy0gxpp5dkyurm0z6y3r",,18,WC,A01,Ryan,PIC781272,,32005049-4378-1272-1ebe-1fcc6f0cbac5,2001,2001,SL,29
2013,NYG,DT,,95,RES,Shaun Rogers,Shaun,Rogers,1979-03-12,76,350,,00-0020528,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dzmcfbtxh062hswknfcd",,9,REG,A01,Shaun,ROG535048,,3200524f-4753-5048-ece4-617401b62dac,2001,2001,DET,61
2013,NO,QB,,9,ACT,Drew Brees,Drew,Brees,1979-01-15,72,209,Purdue,00-0020531,2580,bb5957e6-ce7d-47ab-8036-22191ffc1c44,5479,2178,802,BreeDr00,7242,289,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bt6nv11jgsirnuymookt",,19,DIV,A01,Drew,BRE229498,26250,32004252-4522-9498-de45-55dc89e02748,2001,2001,SD,32
2013,SF,DT,,94,ACT,Justin Smith,Justin,Smith,1979-09-30,76,285,,00-0020535,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lfzzhdfquakfzi725d5u",,20,CON,A01,Justin,SMI446020,,3200534d-4944-6020-2b58-eaa83bbb258c,2001,2001,CIN,4
2013,ATL,K,,3,ACT,Matt Bryant,Steven,Bryant,1975-05-29,69,203,Baylor,00-0020578,4333,218d1644-603e-4da3-9ce1-48ce3927494f,6243,2832,1223,,3388,127,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",,17,REG,A01,Matt,BRY500226,27091,32004252-5950-0226-6db3-32703a03c1e9,2002,2002,,
2013,DET,QB,,14,ACT,Shaun Hill,Shaun,Hill,1980-01-09,75,220,Maryland,00-0020679,4260,52b14c80-ffc5-4fd6-9a32-d07b261f0841,6169,2688,1255,,11992,686,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dn42ccbwrshm7uksyphy",,17,REG,A01,Shaun,HIL586565,27467,32004849-4c58-6565-5d73-7605f4a4680f,2002,2002,,
2013,CIN,OLB,,92,ACT,James Harrison,James,Harrison,1978-05-04,72,275,Kent State,00-0020712,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zck45uxz4nin7rqkqkpj",,18,WC,A01,James,HAR600985,27498,32004841-5260-0985-9d9d-dddf0bb92f41,2002,2002,,
2013,PIT,FS,,25,ACT,Ryan Clark,Ryan-Terry,Clark,1979-10-12,71,205,,00-0020840,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bey2uhxaejbpdiytl8ey",,17,REG,A01,Ryan,CLA544413,,3200434c-4154-4413-8c29-2d0a73a97ded,2002,2002,,
2013,TEN,K,,2,ACT,Rob Bironas,James,Bironas,1978-01-29,72,208,,00-0020962,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rbrc5s06xlgtt1boiphv",,17,REG,A01,Rob,BIR753911,,32004249-5275-3911-1e39-3c31c88920e3,2002,2002,,
2013,CLV,K,,8,ACT,Billy Cundiff,William,Cundiff,1980-03-30,73,212,Drake,00-0020972,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",,17,REG,A01,Billy,CUN046143,27760,32004355-4e04-6143-5f3e-7e5538031f87,2002,2002,,
2013,SL,OLB,,51,ACT,Will Witherspoon,William,Witherspoon,1980-08-19,73,242,,00-0021085,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yuhv8ryoxelbs34beovz",,17,REG,A01,Will,WIT150248,,32005749-5415-0248-8892-e0f3caeb373b,2002,2002,CAR,73
2013,DET,DT,,97,CUT,Justin Bannan,Justin,Bannan,1979-04-18,75,312,,00-0021092,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k89ehqqjskcsm505vp81",,3,REG,A01,Justin,BAN699243,,32004241-4e69-9243-a8d9-274d2d0f7b49,2002,2002,BUF,139
2013,CHI,DE,,90,ACT,Julius Peppers,Julius,Peppers,1980-01-18,79,287,North Carolina,00-0021140,3530,c058f888-ff75-4f13-a9e7-3f5be65288bf,5888,2528,1010,PeppJu99,11977,684,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c7tpbqsqzbg4vw5axw71",,17,REG,A01,Julius,PEP422041,27132,32005045-5042-2041-8a3d-bd7e1af424ac,2002,2002,CAR,2
2013,SD,OLB,,93,RES,Dwight Freeney,Dwight,Freeney,1980-02-19,73,268,Syracuse,00-0021146,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tk45swjxoh8bbjs50s7a",,4,REG,A01,Dwight,FRE417537,27141,32004652-4541-7537-cb66-395afa029790,2002,2002,IND,11
2013,IND,WR,,86,ACT,Deion Branch,Anthony,Branch,1979-07-18,69,195,,00-0021192,3593,76346643-3fc7-410e-a8f7-ca4c0ae12d83,,2584,1072,BranDe00,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xd8wzyqiqepe4rxvqfov",,19,DIV,I01,Deion,BRA490549,,32004252-4149-0549-97ef-29d6633baeb9,2002,2002,NE,65
2013,CHI,QB,,12,ACT,Josh McCown,Joshua,McCown,1979-07-04,76,213,Sam Houston State,00-0021206,3609,a261fd0a-b096-4db7-bd51-2f13bde485da,5967,2513,1085,McCoJo01,5282,208,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qcauc37wqjdaxdbq1evu",,17,REG,A01,Josh,MCC600777,27213,32004d43-4360-0777-1931-84279757cab3,2002,2002,ARZ,81
2013,NYJ,QB,,4,ACT,David Garrard,David,Garrard,1978-02-14,73,236,,00-0021231,3636,122d7183-c189-49ac-b8a8-54efd0a7b84d,,2514,1109,GarrDa00,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogcdepv291fwwguy3zho",,17,REG,I01,David,GAR371604,,32004741-5237-1604-5d75-9a00cd36fc6c,2002,2002,JAX,108
2013,ARZ,P,,9,ACT,Dave Zastudil,David,Zastudil,1978-10-26,75,220,,00-0021235,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h15ktbiagctphhbq4hp8",,17,REG,A01,Dave,ZAS622937,,32005a41-5362-2937-c55b-4bde0ae0fac1,2002,2002,BLT,112
2013,PIT,ILB,,50,RES,Larry Foote,Lawrence,Foote,1980-06-12,73,239,,00-0021246,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvqip0nr6sqzwul9yyil",,1,REG,A01,Larry,FOO434041,,3200464f-4f43-4041-62b8-039fed47780a,2002,2002,PIT,128
2013,SF,C,,59,ACT,Jonathan Goodwin,Jonathan,Goodwin,1978-12-02,75,318,,00-0021267,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ifcpq9i0tgp5vpjkedjr",,20,CON,A01,Jonathan,GOO677384,,3200474f-4f67-7384-450c-cf8c2990c524,2002,2002,NYJ,154
2013,PIT,DE,,99,ACT,Brett Keisel,Brett,Keisel,1978-09-19,77,285,,00-0021344,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q5cc0gopjxlcurl0apwv",,17,REG,A01,Brett,KEI384586,,32004b45-4938-4586-da06-a5cf018473c6,2002,2002,PIT,242
2013,NYJ,FS,,22,ACT,Ed Reed,Edward,Reed,1978-09-11,71,205,,00-0021377,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tag3f0fdrvjp14kl9t6m",,17,REG,A01,Ed,REE192451,,32005245-4519-2451-f65e-69ddb23b2236,2002,2002,BLT,24
2013,HST,FS,,20,ACT,Ed Reed,Edward,Reed,1978-09-11,71,205,,00-0021377,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tag3f0fdrvjp14kl9t6m",,10,REG,A01,Ed,REE192451,,32005245-4519-2451-f65e-69ddb23b2236,2002,2002,BLT,24
2013,DEN,CB,,23,ACT,Quentin Jammer,Quentin,Jammer,1979-06-19,72,204,,00-0021381,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mhqkxmotcnuilmpvnclf",,21,SB,I01,Quentin,JAM812903,,32004a41-4d81-2903-6c2c-c37ea82e0b41,2002,2002,SD,5
2013,BLT,T,,78,ACT,Bryant McKinnie,Bryant,McKinnie,1979-09-23,80,352,,00-0021383,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ahq7asm68spr3yevwymt",,7,REG,I01,Bryant,MCK582010,,32004d43-4b58-2010-516a-5e3cbf3e9ce2,2002,2002,MIN,7
2013,MIA,T,,78,ACT,Bryant McKinnie,Bryant,McKinnie,1979-09-23,80,352,,00-0021383,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ahq7asm68spr3yevwymt",,17,REG,A01,Bryant,MCK582010,,32004d43-4b58-2010-516a-5e3cbf3e9ce2,2002,2002,MIN,7
2013,OAK,G,,64,ACT,Andre Gurode,Andre,Gurode,1979-03-06,76,320,,00-0021385,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mw1g82xj4ndmzfxbuo8b",,17,REG,I01,Andre,GUR332232,,32004755-5233-2232-3b41-9c6c66934bff,2002,2002,DAL,37
2013,ARZ,QB,,3,ACT,Carson Palmer,Carson,Palmer,1979-12-27,77,235,USC,00-0021429,4459,57ad34b3-f60d-4b2d-9e01-3cb5a9451c37,6337,3014,1317,PalmCa00,2428,91,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/belgna3tokxga0gjjmwk",,17,REG,A01,Carson,PAL249055,28037,32005041-4c24-9055-fd96-2b522c21ff59,2003,2003,CIN,1
2013,PHI,LS,,46,ACT,Jon Dorenbos,Jon,Dorenbos,1980-07-21,72,250,Texas-El Paso,00-0021451,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bo8e3fyhbtokqadi2fqa",,18,WC,A01,Jon,DOR119794,28323,3200444f-5211-9794-d2f1-ec444e0fdc82,2003,2003,,
2013,PIT,P,,10,ACT,Mat McBriar,Mat,McBriar,1979-07-08,72,227,,00-0021488,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uregi4gbey5twzvwfuow",,17,REG,A01,Mat,MCB332712,,32004d43-4233-2712-6c39-7e63e09a34cc,2003,2003,,
2013,CAR,FS,,27,ACT,Quintin Mikell,Quintin,Mikell,1980-09-16,70,205,,00-0021512,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qtamjm6rup8i0g4hqyhu",,19,DIV,A01,Quintin,MIK082019,,32004d49-4b08-2019-68f2-ad99b1e874bb,2003,2003,,
2013,SD,TE,,85,ACT,Antonio Gates,Antonio,Gates,1980-06-18,76,255,Kent State,00-0021547,5362,82da09c2-e542-4f7d-87d9-24dfd8e014de,6663,3172,1609,,7884,322,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kndulvysinvn4tpvt0bc",,19,DIV,A01,Antonio,GAT194627,28495,32004741-5419-4627-d7b9-c6962c8e21f2,2003,2003,,
2013,SF,WR,,14,ACT,Kassim Osgood,Kassim,Osgood,1980-05-20,77,220,,00-0021570,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bs9qxx6ljdhayuup4z60",,20,CON,A01,Kassim,OSG474619,,32004f53-4747-4619-5b52-12780fd86842,2003,2003,,
2013,SEA,DE,,91,ACT,Chris Clemons,Christopher,Clemons,1981-10-30,75,254,Georgia,00-0021577,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vj9ihys706dzoig6j1nu",,21,SB,A01,Chris,CLE390635,28525,3200434c-4539-0635-86df-0556d70a8646,2003,2003,,
2013,DET,DE,,77,RES,Israel Idonije,Israel,Idonije,1980-11-17,78,275,,00-0021604,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rkk3mipyoyfntt9mk7di",,16,REG,A01,Israel,IDO444955,,32004944-4f44-4955-bdf9-48823e76d96e,2003,2003,,
2013,DAL,QB,,9,ACT,Tony Romo,Tony,Romo,1980-04-21,74,236,Eastern Illinois,00-0021678,5209,c32d8200-2b85-4638-8db3-9a52fb86b207,6624,3153,1693,,3867,142,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rdgaxf7djip2ovlkeqjk",,17,REG,I01,Tony,ROM787981,28649,3200524f-4d78-7981-8043-36832134b23a,2003,2003,,
2013,CAR,DT,,91,ACT,Colin Cole,Colin,Cole,1980-06-24,74,335,Iowa,00-0021684,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ck9rdexmkhxs8mc5nkdt",,19,DIV,A01,Colin,COL089722,28655,3200434f-4c08-9722-b49d-7286bc861411,2003,2003,,
2013,NYG,DT,,99,ACT,Cullen Jenkins,Cullen,Jenkins,1981-01-20,74,305,Central Michigan,00-0021706,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uxv4hzgjxpsofzakcwqx",,17,REG,A01,Cullen,JEN173573,28678,32004a45-4e17-3573-b05a-b521f37e4e86,2003,2003,,
2013,PIT,CB,,24,ACT,Ivan Taylor,Ivan,Taylor,1980-05-05,74,195,,00-0021891,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jouonivgcqe8ze48xddr",,17,REG,A01,Ivan,TAY288150,,32005441-5928-8150-b755-4a1f0c5793ed,2003,2003,PIT,125
2013,NYG,T,,66,ACT,David Diehl,David,Diehl,1980-09-15,77,304,,00-0021922,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rtluvch7fj4162a45jai",,17,REG,A01,David,DIE145930,,32004449-4514-5930-6f2d-eff894bc1a19,2003,2003,NYG,160
2013,NYG,K,,3,ACT,Josh Brown,Josh,Brown,1979-04-29,72,202,,00-0021940,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bl6cnjs3vfriv3vj6ilz",,17,REG,A01,Josh,BRO502703,,32004252-4f50-2703-ee4e-13cc1a39a203,2003,2003,SEA,222
2013,ATL,CB,,22,ACT,Asante Samuel,Asante,Samuel,1981-01-06,70,185,,00-0021956,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cqaqh3xua1nk6qthkp9f",,17,REG,A01,Asante,SAM616410,,32005341-4d61-6410-e16b-20575e2c1c04,2003,2003,NE,120
2013,ATL,DE,,50,ACT,Osi Umenyiora,Osi,Umenyiora,1981-11-16,75,255,,00-0021977,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okxeyp4lz63csaq0i6hl",,17,REG,A01,Osi,UME444955,,3200554d-4544-4955-c377-0d3342c1fa91,2003,2003,NYG,56
2013,WAS,ILB,,55,RES,Nick Barnett,Nick,Barnett,1981-05-27,74,228,,00-0021990,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/szu3kric0vx0gyc8ie7i",,16,REG,A01,Nick,BAR443417,,32004241-5244-3417-c9d3-a5a8fe99a35e,2003,2003,GB,29
2013,CAR,CB,,29,ACT,Drayton Florence,Drayton,Florence,1980-12-19,72,200,,00-0021994,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dzxvblqnajfjmux3laus",,19,DIV,A01,Drayton,FLO150404,,3200464c-4f15-0404-4201-666fcead51ad,2003,2003,SD,46
