season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2017,NYJ,QB,QB,15,RES,Josh McCown,Josh,McCown,1979-07-04,76,218,Sam Houston State,00-0021206,3609,a261fd0a-b096-4db7-bd51-2f13bde485da,5967,2513,1085,McCoJo01,5282,208,15,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qcauc37wqjdaxdbq1evu",,17,REG,,Josh,MCC600777,27213,32004d43-4360-0777-1931-84279757cab3,2002,2002,ARI,
2017,ARI,QB,QB,3,RES,Carson Palmer,Carson,Palmer,1979-12-27,77,235,USC,00-0021429,4459,57ad34b3-f60d-4b2d-9e01-3cb5a9451c37,6337,3014,1317,PalmCa00,2428,91,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/belgna3tokxga0gjjmwk",,17,REG,,Carson,PAL249055,28037,32005041-4c24-9055-fd96-2b522c21ff59,2003,2003,CIN,
2017,NO,LS,LS,46,CUT,Jon Dorenbos,Jon,Dorenbos,,72,250,Texas-El Paso,00-0021451,,,,,,,,,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bo8e3fyhbtokqadi2fqa",,19,DIV,,Jon,DOR119794,28323,3200444f-5211-9794-d2f1-ec444e0fdc82,2003,2003,,
2017,LAC,TE,TE,85,ACT,Antonio Gates,Antonio,Gates,1980-06-18,76,255,Kent State,00-0021547,5362,82da09c2-e542-4f7d-87d9-24dfd8e014de,6663,3172,1609,,7884,322,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kndulvysinvn4tpvt0bc",SLOT_WR,17,REG,A01,Antonio,GAT194627,28495,32004741-5419-4627-d7b9-c6962c8e21f2,2003,2003,,
2017,MIN,DB,CB,23,ACT,Terence Newman,Terence,Newman,1978-09-04,70,197,Kansas State,00-0022045,4463,4a69f085-8bef-4b3c-a66e-cab65b3fcb7a,6341,3008,1321,NewmTe20,5916,235,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aphgunfzg6ptehfuk8j1",SLOT_CB,20,CON,A01,Terence,NEW475575,28041,32004e45-5747-5575-3d7d-f330b871461f,2003,2003,DAL,5
2017,BUF,WR,WR,81,CUT,Anquan Boldin,Anquan,Boldin,,73,220,Florida State,00-0022084,4512,eb1d1304-1900-4587-ae06-75c77efd85a8,6390,3074,1369,BoldAn00,11712,655,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ajabgwxbliupgkwjbnut",,18,WC,,Anquan,BOL283010,28091,3200424f-4c28-3010-ceb9-7a5e123e35c7,2003,2003,ARI,
2017,DAL,TE,TE,82,ACT,Jason Witten,Christopher,Witten,1982-05-06,78,263,Tennessee,00-0022127,4527,e38c9b1b-7c51-48a2-ac1d-a752502e8930,6405,3086,1384,WittJa00,722,23,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sgdcd0b8qhxmcssehvs1",TE,17,REG,A01,Jason,WIT559021,28103,32005749-5455-9021-9f23-668d83c1b782,2003,2003,DAL,69
2017,BAL,LB,OLB,55,ACT,Terrell Suggs,Terrell,Suggs,1982-10-11,75,265,Arizona State,00-0022161,4468,acc3b2c7-d229-41c6-bee6-0cc0c5c0cf29,6346,3001,1326,SuggTe99,7383,296,14,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s8bqh2tllr3pyz03fvrx",EDGE,17,REG,A01,Terrell,SUG467201,28046,32005355-4746-7201-659e-cd4b7a972eea,2003,2003,BAL,10
2017,CAR,DB,SS,29,ACT,Mike Adams,Michael,Adams,1981-03-24,71,205,Delaware,00-0022247,5893,0f0ff562-af1c-4be8-8011-1f71e8441e00,7121,4677,1972,,2104,74,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkfpqqbpyo1y29eeoqhb",SAFETY,18,WC,A01,Mike,ADA515576,29236,32004144-4151-5576-8fc8-c0de1821f384,2004,2004,,
2017,DET,LS,LS,48,ACT,Don Muhlbach,Don,Muhlbach,1981-08-17,76,258,Texas A&amp;M,00-0022455,8362,046a6f57-6927-4f46-9c0b-67b762f2e42b,7120,6405,2130,,6300,252,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/semmxvhrwg2dzslwnuxu",,17,REG,A01,Don,MUH609435,29468,32004d55-4860-9435-338f-60be6acf91b3,2004,2004,,
2017,PHI,OL,OT,71,RES,Jason Peters,Jason,Peters,1982-01-22,76,328,Arkansas,00-0022531,6012,46aab8e6-3ca9-4213-a6cb-87db90786f6b,7122,3874,2148,,8920,412,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ex9upiysulscpk0gicxq",,21,SB,,Jason,PET150539,29550,32005045-5415-0539-96c0-31361312950f,2004,2004,,
2017,PHI,P,P,8,ACT,Donnie Jones,Donald,Jones,1980-07-05,74,221,LSU,00-0022684,5749,ce74af98-fcfc-446d-83fe-e875d2e8dbd9,6983,4066,1939,JoneDo21,14710,1271,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qds7simibz6lt6ckf5yo",,21,SB,A01,Donnie,JON237997,29177,32004a4f-4e23-7997-ce6c-4720adecde68,2004,2004,SEA,224
2017,ATL,QB,QB,8,ACT,Matt Schaub,Matt,Schaub,1981-06-25,78,245,Virginia,00-0022787,5615,1f09583f-dcc1-43e8-a7fc-f063d2c96508,6849,3793,1811,SchaMa00,4633,178,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y0rn0hwjbisuvol6j4r0",,19,DIV,A01,Matt,SCH085186,29043,32005343-4808-5186-46c6-b9a31e4f91f7,2004,2004,ATL,90
2017,NYG,QB,QB,10,ACT,Eli Manning,Elisha,Manning,1981-01-03,77,218,Mississippi,00-0022803,5526,6cb6226e-f08c-4192-95f1-69709ed686c6,6760,3763,1722,MannEl00,4932,188,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w51tf8uedjftbr4qpaex",QB,17,REG,A01,Eli,MAN473170,28953,32004d41-4e47-3170-d4e5-66f2cfc951d8,2004,2004,SD,1
2017,ARI,P,P,2,ACT,Andy Lee,Andy,Lee,1982-08-11,73,185,Pittsburgh,00-0022824,5713,edaad8e3-62cd-4715-b225-0010ee9825a0,6947,4044,1906,LeexAn20,3100,112,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qabkfqsdpyinyb19gqwn",,17,REG,A01,Andy,LEE008195,29141,32004c45-4500-8195-3f84-7c9db88c8928,2004,2004,SF,188
2017,DAL,QB,QB,3,CUT,Luke McCown,Luke,McCown,,76,217,Louisiana Tech,00-0022864,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pj2lbdhplppzlywlzsbr",,17,REG,,Luke,MCC600925,29059,32004d43-4360-0925-b4e4-a27cb19160d3,2004,2004,CLE,
2017,ARI,WR,WR,11,ACT,Larry Fitzgerald,Larry,Fitzgerald,1983-08-31,75,218,Pittsburgh,00-0022921,5528,b6a61b38-5cfa-46eb-b1c5-b0255d7ebaf5,6762,3730,1724,FitzLa00,5571,223,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qljpf6rufzvn9zplcrgb",TE,17,REG,A01,Larry,FIT437493,28955,32004649-5443-7493-c0df-1747b7d5c143,2004,2004,ARI,3
2017,WAS,DB,FS,23,ACT,DeAngelo Hall,DeAngelo,Hall,1983-11-19,70,200,Virginia Tech,00-0022923,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yqzm0jpubsxcgkiqtaql",,17,REG,A01,DeAngelo,HAL268837,28960,32004841-4c26-8837-ff33-e63b6b11e040,2004,2004,ATL,8
2017,PIT,QB,QB,7,ACT,Ben Roethlisberger,Ben,Roethlisberger,1982-03-02,77,240,"Miami, O.",00-0022924,5536,ea357add-1a41-4a8b-8f34-bbfade7f4d98,6770,3764,1732,RoetBe00,3807,138,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/myft4pwoxwrxbeh1exyy",QB,19,DIV,A01,Ben,ROE750381,28963,3200524f-4575-0381-afea-aa103cf4a1e3,2004,2004,PIT,11
2017,ARI,LB,ILB,56,ACT,Karlos Dansby,Karlos,Dansby,1981-11-03,76,250,Auburn,00-0022927,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lumuwuwq9kdemsw5uefz",MLB,17,REG,A01,Karlos,DAN762622,28986,32004441-4e76-2622-2547-ac966d3ef042,2004,2004,ARI,33
2017,LAC,QB,QB,17,ACT,Philip Rivers,Philip,Rivers,1981-12-08,77,228,North Carolina State,00-0022942,5529,e47706c7-e14d-41fb-b13b-83a835a1f3bc,6763,3766,1725,RivePh00,8244,331,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/adapxtphf15elrdudiix",QB,17,REG,A01,Philip,RIV651634,28956,32005249-5665-1634-a192-77c9c8e6262e,2004,2004,NYG,4
2017,BAL,TE,TE,82,ACT,Benjamin Watson,Benjamin,Watson,1980-12-18,75,251,Georgia,00-0022943,5557,d81844de-54c3-42ee-9850-072dc4131b6f,6791,3872,1753,WatsBe00,11756,663,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dorymozpdnrllkqlfzpu",TE,17,REG,A01,Benjamin,WAT311042,28985,32005741-5431-1042-6fe6-3cd4a15a0a0c,2004,2004,NE,32
2017,NO,RB,FB,29,RES,John Kuhn,John,Kuhn,1982-09-09,72,250,Shippensburg,00-0022999,9530,a7152c92-426c-4c6b-9629-da63f5c60ff8,7695,5160,2686,,1589,53,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nbcwgq2o0ymmx4czvr4b",,19,DIV,,John,KUH609436,30118,32004b55-4860-9436-1cb9-98e2b25b9116,2005,2005,,
2017,LAC,K,K,9,RES,Nick Novak,Nick,Novak,1981-08-21,72,200,Maryland,00-0023096,9329,47cfc2a1-2b81-430e-8b30-ff5129e5c601,7505,4661,,,4354,168,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gdjujo9q9eniokxlygke",,17,REG,,Nick,NOV427288,30231,32004e4f-5642-7288-1aa0-d4f22ffe36e5,2005,2005,,
2017,MIA,LS,LS,92,ACT,John Denney,John,Denney,1978-12-13,77,242,Brigham Young,00-0023173,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r592pzrlchblgsanedxc",,17,REG,A01,John,DEN261515,30311,32004445-4e26-1515-9185-dd389270fe92,2005,2005,,
2017,OAK,LS,LS,59,ACT,Jon Condo,Jon,Condo,1981-08-26,75,240,Maryland,00-0023177,9276,9c6d7765-03dd-4266-aeaa-926e5a85235f,7455,7122,2539,,5083,199,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pyy47jv0byo9lhyngja9",,17,REG,A01,Jon,CON072674,30315,3200434f-4e07-2674-2d6d-fb6effb80e24,2005,2005,,
2017,SF,K,K,9,ACT,Robbie Gould,Robbie,Gould,1982-12-06,72,190,Penn State,00-0023252,9354,abd73d50-ce60-47f1-b37f-2f9a05b0d7b9,7520,4686,2607,,1410,49,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/or27xrrhjh7yiqebs3by",,17,REG,A01,Robbie,GOU258729,30403,3200474f-5525-8729-db48-d9e3a46235a3,2005,2005,,
2017,BUF,LB,OLB,57,ACT,Lorenzo Alexander,Lorenzo,Alexander,1983-05-31,73,245,California,00-0023259,9424,38a7122f-5c9d-4b65-99bc-b9822f9d981a,7569,7166,2476,,11940,678,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rr7kcy09b67a7q6ma6lx",MLB,18,WC,A01,Lorenzo,ALE509608,30412,3200414c-4550-9608-2118-3bbb6cc8aec6,2005,2005,,
2017,DAL,LS,LS,91,ACT,L.P. LaDouceur,Louis-Philippe,Ladouceur,1981-03-13,77,256,California,00-0023298,9349,58ac0e67-b0c1-4a2d-b89d-ccf3296c787f,7512,7095,,,5668,225,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/alzujovpyragl908woj7",,17,REG,A01,L.P.,LAD000000,30452,32004c41-4400-0000-8d79-1c8a809670c5,2005,2005,,
2017,MIA,DL,DE,91,ACT,Cameron Wake,Derek,Wake,1982-01-30,75,263,Penn State,00-0023368,12417,2d23b5d1-fbee-41df-bd6f-dd984d03a4d1,9691,5975,4907,,8343,342,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/joxqiwlrpk7wwrwoibsl",EDGE,17,REG,A01,Cameron,WAK155481,30153,32005741-4b15-5481-3b62-171f355e7a44,2005,2005,,
2017,KC,QB,QB,11,ACT,Alex Smith,Alexander,Smith,1984-05-07,76,217,Utah,00-0023436,8416,2fda010a-8c62-4c07-b601-4ba03f57e6af,7177,4306,2218,SmitAl03,6739,268,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpa5d1a8jj6jdymocjkx",QB,18,WC,A01,Alex,SMI031126,29819,3200534d-4903-1126-6414-eeba5603cc44,2005,2005,SF,1
2017,CIN,DB,CB,24,RES,Adam Jones,Adam,Jones,1983-09-30,70,185,West Virginia,00-0023441,8421,69d9c13c-2293-4eed-ae35-01c90dd45c1b,7182,4457,2223,JonePa20,11731,657,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hvbjym05mpvfkdhy3bsz",,17,REG,,Adam,JON026865,29830,32004a4f-4e02-6865-2a3c-d70c6147829e,2005,2005,TEN,
2017,CAR,LB,OLB,58,ACT,Thomas Davis,Thomas,Davis,1983-03-22,73,235,Georgia,00-0023448,8429,c8af316c-0e46-41ab-bce5-e63a1730c356,7190,4455,2231,DaviTh20,4895,187,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ozx7vkjzimmvjggna5nh",MLB,18,WC,A01,Thomas,DAV768681,29839,32004441-5676-8681-fe7b-57aa7bb1405a,2005,2005,CAR,14
2017,KC,LB,ILB,56,ACT,Derrick Johnson,Derrick,Johnson,1982-11-22,75,242,Texas,00-0023449,8430,e3896096-bafa-4c02-bd35-372c4002b3d7,7191,4486,2232,JohnDe25,8231,329,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/klf4il8dwq34bs30x9wk",MLB,18,WC,A01,Derrick,JOH202085,29840,32004a4f-4820-2085-b70c-2cc6ba9c6d5c,2005,2005,KC,15
2017,GB,QB,QB,12,RES,Aaron Rodgers,Aaron,Rodgers,1983-12-02,74,225,California,00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,RodgAa00,2593,96,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ejjiyjumtzwxiffdhkgz",,17,REG,,Aaron,ROD339293,29851,3200524f-4433-9293-a3cf-ad7758d03003,2005,2005,GB,
2017,CHI,K,K,1,ACT,Mike Nugent,Mike,Nugent,1982-03-02,70,190,Ohio State,00-0023482,8461,e017e12b-07a7-4a35-b837-2faa9ffe3ce8,7223,4441,,nugenmik01,11735,658,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kkmkvk3wzzsdzgstz0ez",,17,REG,A01,Mike,NUG461506,29874,32004e55-4746-1506-9941-9696f5548b25,2005,2005,NYJ,47
2017,ARI,OL,OT,64,ACT,Khalif Barnes,Khalif,Barnes,1982-04-21,78,320,Washington,00-0023487,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p4ratiy2u5rwyfmlgrvz",TE,17,REG,A01,Khalif,BAR321657,29879,32004241-5232-1657-779e-f06138ba538f,2005,2005,JAX,52
2017,IND,RB,RB,23,ACT,Frank Gore,Frank,Gore,1983-05-14,69,212,Miami,00-0023500,8479,6a2b129d-a9e5-4131-b491-82269b323f77,7241,4400,2282,GoreFr00,5820,232,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lxxkhd2suyalrbruzut7",RB,17,REG,A01,Frank,GOR411171,29892,3200474f-5241-1171-e932-18530d86ff0c,2005,2005,SF,65
2017,BUF,OL,G,64,ACT,Richie Incognito,Richie,Incognito,1983-07-05,75,322,Nebraska,00-0023516,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cvvkmh85apyhibiuatxy",G,18,WC,A01,Richie,INC474619,29908,3200494e-4347-4619-781a-310957730fe1,2005,2005,STL,81
2017,KC,P,P,2,ACT,Dustin Colquitt,Dustin,Colquitt,1982-05-06,75,210,Tennessee,00-0023534,8513,cdf8908a-7092-4054-a49c-a9884211aaa1,7275,4442,2316,ColqDu20,8243,330,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v1aymd6o0vpg73ytxzhu",,18,WC,A01,Dustin,COL759300,29926,3200434f-4c75-9300-56a9-5740a2cedb3f,2005,2005,KC,99
2017,PHI,RB,RB,43,RES,Darren Sproles,Darren,Sproles,1983-06-20,66,190,Kansas State,00-0023564,8544,15b156b5-30cc-4070-b60a-1c09e62c5a9b,7306,4320,2347,SproDa00,6198,246,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvj5ng27blmwuz170aeo",,21,SB,,Darren,SPR711296,29957,32005350-5271-1296-dc4d-133c41f445ef,2005,2005,SD,
2017,LA,QB,QB,8,CUT,Dan Orlovsky,Dan,Orlovsky,,77,215,Connecticut,00-0023578,8559,bbfcacdd-b6ae-48df-8911-764bb7e0fcdb,7321,4312,2362,OrloDa00,8590,374,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr8juuraecwssjnviglf",,18,WC,,Dan,ORL645634,29972,32004f52-4c64-5634-b5fd-f078d6e406f7,2005,2005,DET,
2017,MIN,OL,G,61,ACT,Joe Berger,Joseph,Berger,1982-05-25,77,305,Michigan Tech,00-0023639,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eutoy78c0fv0uiqx22gt",G,20,CON,A01,Joe,BER067387,30035,32004245-5206-7387-f9df-c0ab35463294,2005,2005,CAR,207
2017,CAR,QB,QB,3,ACT,Derek Anderson,Derek,Anderson,1983-06-15,78,235,Oregon State,00-0023645,8627,72fbe462-91c5-4c84-9640-e8ad7cad6447,7389,4313,2430,AndeDe00,12083,691,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w191gsxivnqgdwgydka6",QB,18,WC,A01,Derek,AND180512,30041,3200414e-4418-0512-e961-a2958bd3bdd9,2005,2005,BAL,213
2017,TEN,QB,QB,16,ACT,Matt Cassel,Matt,Cassel,1982-05-17,76,228,USC,00-0023662,8644,8263e101-aa33-435f-bf0f-388e1c4eeb59,7406,4574,2447,CassMa00,8723,389,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n1ucqggyu5hlsqzuv5gj",,19,DIV,A01,Matt,CAS541133,30058,32004341-5354-1133-14a7-1d6f22a080b3,2005,2005,NE,230
2017,TB,QB,QB,14,ACT,Ryan Fitzpatrick,Ryan,Fitzpatrick,1982-11-24,74,223,Harvard,00-0023682,8664,0742d2ea-1cf2-49a6-a150-77ba6e034d8c,7426,4385,2467,FitzRy00,8283,333,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/joilglqul2ldsy2pfjey",,17,REG,A01,Ryan,FIT792915,30078,32004649-5479-2915-c998-f50119c2fdd4,2005,2005,STL,250
2017,SEA,P,P,9,ACT,Jon Ryan,Jon,Ryan,1981-11-26,72,217,Regina (Canada),00-0023742,10238,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,8020,7975,3493,,3764,135,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jarcsmohj6vbznthlni8",,17,REG,A01,Jon,RYA229481,30714,32005259-4122-9481-61e2-b493c152ed78,2006,2006,,
2017,DET,K,K,5,ACT,Matt Prater,Matt,Prater,1984-08-10,70,201,Central Florida,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,,549,17,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mudkepbftdxdaqbycfu0",,17,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2017,OAK,OL,T,72,RES,Donald Penn,Donald,Penn,1983-04-27,76,315,Utah State,00-0023894,10062,50bcb5d3-62fb-45ac-b25b-5dffbff0cb0c,8119,5150,3459,,5274,207,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lbarhx9omymxl236etax",,17,REG,,Donald,PEN244635,31228,32005045-4e24-4635-4099-3bed2139bf9c,2006,2006,,
2017,MIN,DL,DT,92,ACT,Tom Johnson,Tom,Johnson,1984-08-30,75,288,Southern Mississippi,00-0024030,10001,ee305db3-cdaf-4eb3-b950-7146d51eac34,24778,4662,3378,,13664,1017,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bwyxmz1ltuvlw2lmsbdo",INTERIOR_LINE,20,CON,A01,Tom,JOH692182,31348,32004a4f-4869-2182-1ea5-4141d2680ece,2006,2006,,
2017,ARI,DB,CB,25,ACT,Tramon Williams,Tramon,Williams,1983-03-16,72,192,Louisiana Tech,00-0024061,5432,640710b9-72f2-47e1-9afa-f3070b23c119,8212,5861,3558,,3942,146,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/btv4xik81slb9h07rmkh",CB,17,REG,A01,Tramon,WIL545231,31517,32005749-4c54-5231-ee79-f2e61d2ba296,2006,2006,,
2017,NO,DL,DT,76,RES,Tony McDaniel,Tony,McDaniel,1985-01-20,79,305,Tennessee,00-0024102,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aii1gqgww8lytlngymkv",,19,DIV,A01,Tony,MCD147425,31162,32004d43-4414-7425-fd29-793db6876f92,2006,2006,,
2017,TB,DB,CB,24,ACT,Brent Grimes,Brent,Grimes,1983-07-19,70,185,Shippensburg,00-0024183,10913,7979b613-6dbf-4534-8166-6430433c1ec3,8607,5848,3589,,6078,242,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jdlknyziigmhmkkyihrm",CB,17,REG,A01,Brent,GRI674817,31569,32004752-4967-4817-7a34-4b1ed913c685,2006,2006,,
2017,WAS,TE,TE,85,ACT,Vernon Davis,Vernon,Davis,1984-01-31,75,244,Maryland,00-0024221,9592,0a95e792-6455-4927-9539-f95fa7f41fbb,7755,4732,2951,DaviVe00,5084,200,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/so5ywayfeeu4zeijln5m",TE,17,REG,A01,Vernon,DAV785142,30820,32004441-5678-5142-320c-d7ad3d7c83da,2006,2006,SF,6
2017,MIA,QB,QB,6,ACT,Jay Cutler,Jay,Cutler,1983-04-29,75,231,Vanderbilt,00-0024226,9597,ecd3bc0f-04dd-4945-9454-3fc4722fa5a8,7760,4783,2956,CutlJa00,8972,416,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ks6n7gvw4vccihlse6bn",QB,17,REG,A01,Jay,CUT288111,30825,32004355-5428-8111-d823-64a739181a2d,2006,2006,DEN,11
2017,DET,DL,DT,92,RES,Haloti Ngata,Haloti,Ngata,1984-01-21,76,340,Oregon,00-0024227,9598,6de52f0c-2a65-42a3-81a0-9c772a588c08,7761,4743,2957,NgatHa20,7680,314,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ga6ow47da8dsw0dcxct0",,17,REG,,Haloti,NGA622937,30826,32004e47-4162-2937-18c8-15776113dbb1,2006,2006,BAL,
